Date,Adj Close,Close,High,Low,Open,Volume
20/03/2020,2276.14,2880.0,2990.0,2450.0,2660.0,267.694.700
23/03/2020,2118.08,2680.0,2880.0,2680.0,2880.0,86.157.200
24/03/2020,2070.66,2620.0,2880.0,2570.0,2700.0,243.778.900
26/03/2020,2355.17,2980.0,3080.0,2550.0,2550.0,267.369.500
27/03/2020,2442.11,3090.0,3270.0,3050.0,3050.0,200.952.500
30/03/2020,2481.63,3140.0,3180.0,2880.0,3060.0,134.474.300
31/03/2020,2497.43,3160.0,3300.0,3120.0,3180.0,151.302.900
01/04/2020,2450.01,3100.0,3200.0,3040.0,3180.0,104.550.600
02/04/2020,2473.72,3130.0,3130.0,3020.0,3100.0,92.893.600
03/04/2020,2529.05,3200.0,3220.0,3120.0,3150.0,83.469.200
06/04/2020,2631.79,3330.0,3330.0,3180.0,3280.0,115.495.000
07/04/2020,2544.85,3220.0,3500.0,3200.0,3390.0,166.425.600
08/04/2020,2457.92,3110.0,3220.0,3050.0,3220.0,124.553.900
09/04/2020,2465.82,3120.0,3180.0,3030.0,3110.0,122.622.400
13/04/2020,2513.24,3180.0,3230.0,3130.0,3140.0,45.469.500
14/04/2020,2560.66,3240.0,3250.0,3160.0,3200.0,79.114.600
15/04/2020,2457.92,3110.0,3300.0,3090.0,3250.0,69.832.000
16/04/2020,2370.98,3000.0,3110.0,3000.0,3110.0,109.582.500
17/04/2020,2552.76,3230.0,3250.0,3050.0,3050.0,127.860.400
20/04/2020,2465.82,3120.0,3270.0,3120.0,3270.0,77.306.900
21/04/2020,2426.3,3070.0,3130.0,3050.0,3120.0,43.239.400
22/04/2020,2497.43,3160.0,3270.0,3030.0,3050.0,126.278.300
23/04/2020,2426.3,3070.0,3240.0,3070.0,3200.0,117.391.500
24/04/2020,2442.11,3090.0,3160.0,3080.0,3100.0,84.061.400
27/04/2020,2489.53,3150.0,3200.0,3100.0,3120.0,85.475.400
28/04/2020,2497.43,3160.0,3200.0,3140.0,3170.0,80.212.700
29/04/2020,2647.59,3350.0,3390.0,3100.0,3200.0,154.902.100
30/04/2020,2766.14,3500.0,3540.0,3350.0,3400.0,163.170.100
04/05/2020,2623.89,3320.0,3400.0,3260.0,3400.0,108.988.600
05/05/2020,2623.89,3320.0,3390.0,3320.0,3320.0,74.036.700
06/05/2020,2560.66,3240.0,3340.0,3220.0,3300.0,86.395.000
08/05/2020,2521.14,3190.0,3290.0,3150.0,3270.0,143.584.400
11/05/2020,2544.85,3220.0,3250.0,3210.0,3220.0,58.473.100
12/05/2020,2489.53,3150.0,3270.0,3100.0,3270.0,138.978.700
13/05/2020,2497.43,3160.0,3170.0,3080.0,3150.0,73.238.700
14/05/2020,2426.3,3070.0,3140.0,3060.0,3110.0,101.581.300
15/05/2020,2450.01,3100.0,3130.0,3020.0,3100.0,114.753.900
18/05/2020,2544.85,3220.0,3220.0,3100.0,3100.0,108.828.800
19/05/2020,2584.37,3270.0,3330.0,3250.0,3250.0,97.387.100
20/05/2020,2513.24,3180.0,3260.0,3180.0,3200.0,76.086.600
26/05/2020,2568.56,3250.0,3280.0,3130.0,3150.0,105.792.900
27/05/2020,2505.34,3170.0,3270.0,3150.0,3250.0,128.693.900
28/05/2020,2473.72,3130.0,3210.0,3130.0,3180.0,177.385.100
29/05/2020,2489.53,3150.0,3150.0,3080.0,3100.0,276.092.100
02/06/2020,2568.56,3250.0,3270.0,3120.0,3160.0,174.790.600
03/06/2020,2600.18,3290.0,3320.0,3230.0,3280.0,216.200.900
04/06/2020,2608.08,3300.0,3390.0,3250.0,3320.0,167.708.600
05/06/2020,2552.76,3230.0,3360.0,3200.0,3360.0,188.420.700
08/06/2020,2552.76,3230.0,3290.0,3220.0,3250.0,221.641.600
09/06/2020,2481.63,3140.0,3270.0,3140.0,3250.0,171.214.500
10/06/2020,2457.92,3110.0,3190.0,3100.0,3150.0,263.483.700
11/06/2020,2434.21,3080.0,3150.0,3060.0,3120.0,175.767.800
12/06/2020,2394.69,3030.0,3080.0,2970.0,3080.0,260.087.300
15/06/2020,2442.11,3090.0,3150.0,3030.0,3060.0,241.625.700
16/06/2020,2529.05,3200.0,3220.0,3130.0,3150.0,194.424.800
17/06/2020,2536.95,3210.0,3230.0,3140.0,3210.0,177.784.900
18/06/2020,2592.27,3280.0,3350.0,3180.0,3210.0,235.586.600
19/06/2020,2592.27,3280.0,3340.0,3250.0,3300.0,227.358.800
22/06/2020,2529.05,3200.0,3300.0,3180.0,3290.0,159.776.500
23/06/2020,2473.72,3130.0,3200.0,3120.0,3200.0,167.271.000
24/06/2020,2513.24,3180.0,3230.0,3140.0,3150.0,170.895.600
25/06/2020,2497.43,3160.0,3220.0,3140.0,3160.0,100.882.600
26/06/2020,2521.14,3190.0,3220.0,3180.0,3190.0,100.784.500
29/06/2020,2513.24,3180.0,3250.0,3160.0,3200.0,156.613.200
30/06/2020,2533.23,3050.0,3100.0,3050.0,3090.0,258.068.400
01/07/2020,2524.92,3040.0,3100.0,3010.0,3070.0,148.037.400
02/07/2020,2607.98,3140.0,3140.0,3040.0,3040.0,178.357.900
03/07/2020,2591.37,3120.0,3180.0,3110.0,3150.0,102.033.100
06/07/2020,2533.23,3050.0,3150.0,3040.0,3130.0,248.572.600
07/07/2020,2591.37,3120.0,3120.0,3050.0,3060.0,169.104.200
08/07/2020,2616.29,3150.0,3160.0,3110.0,3130.0,158.166.300
09/07/2020,2583.06,3110.0,3190.0,3110.0,3170.0,125.940.800
10/07/2020,2583.06,3110.0,3130.0,3100.0,3110.0,95.422.400
13/07/2020,2566.45,3090.0,3130.0,3080.0,3120.0,77.733.900
14/07/2020,2558.15,3080.0,3110.0,3070.0,3100.0,111.442.600
15/07/2020,2566.45,3090.0,3130.0,3080.0,3120.0,102.304.100
16/07/2020,2574.76,3100.0,3110.0,3080.0,3090.0,91.951.000
17/07/2020,2541.54,3060.0,3110.0,3060.0,3100.0,112.416.300
20/07/2020,2541.54,3060.0,3080.0,3040.0,3080.0,64.735.500
21/07/2020,2541.54,3060.0,3110.0,3050.0,3050.0,101.283.800
22/07/2020,2549.84,3070.0,3090.0,3060.0,3070.0,69.462.100
23/07/2020,2549.84,3070.0,3090.0,3060.0,3070.0,70.482.100
24/07/2020,2508.31,3020.0,3080.0,3020.0,3080.0,137.265.100
27/07/2020,2524.92,3040.0,3050.0,3020.0,3020.0,58.708.800
28/07/2020,2508.31,3020.0,3050.0,3010.0,3050.0,102.705.300
29/07/2020,2491.7,3000.0,3050.0,3000.0,3030.0,114.352.000
30/07/2020,2533.23,3050.0,3050.0,3000.0,3040.0,95.785.000
03/08/2020,2425.26,2920.0,3060.0,2850.0,3060.0,255.659.800
04/08/2020,2450.17,2950.0,2970.0,2920.0,2970.0,96.018.000
05/08/2020,2508.31,3020.0,3040.0,2920.0,2960.0,120.719.100
06/08/2020,2508.31,3020.0,3050.0,3000.0,3050.0,71.699.000
07/08/2020,2475.09,2980.0,3030.0,2970.0,3020.0,78.347.200
10/08/2020,2466.78,2970.0,3020.0,2970.0,3000.0,65.485.400
11/08/2020,2433.56,2930.0,3000.0,2930.0,2980.0,175.693.000
12/08/2020,2450.17,2950.0,2960.0,2920.0,2930.0,110.934.800
13/08/2020,2500.01,3010.0,3020.0,2950.0,2950.0,160.906.600
14/08/2020,2516.62,3030.0,3040.0,3000.0,3020.0,93.007.500
18/08/2020,2533.23,3050.0,3060.0,3000.0,3030.0,139.358.500
19/08/2020,2491.7,3000.0,3050.0,3000.0,3050.0,103.980.600
24/08/2020,2491.7,3000.0,3020.0,2990.0,3010.0,76.713.900
25/08/2020,2475.09,2980.0,3010.0,2980.0,3010.0,100.013.600
26/08/2020,2508.31,3020.0,3050.0,2980.0,2980.0,122.465.300
27/08/2020,2483.4,2990.0,3040.0,2970.0,3020.0,102.787.800
28/08/2020,2458.48,2960.0,2990.0,2940.0,2990.0,160.569.500
31/08/2020,2375.42,2860.0,2980.0,2860.0,2960.0,204.261.100
01/09/2020,2408.64,2900.0,2910.0,2860.0,2900.0,90.565.400
02/09/2020,2450.17,2950.0,2970.0,2900.0,2900.0,107.589.800
03/09/2020,2408.64,2900.0,2960.0,2880.0,2950.0,123.106.100
04/09/2020,2375.42,2860.0,2890.0,2840.0,2850.0,143.569.100
07/09/2020,2408.64,2900.0,2910.0,2870.0,2870.0,62.206.600
08/09/2020,2375.42,2860.0,2900.0,2860.0,2890.0,80.068.200
09/09/2020,2325.59,2800.0,2860.0,2800.0,2850.0,108.397.400
10/09/2020,2242.53,2700.0,2800.0,2620.0,2800.0,287.496.300
11/09/2020,2333.89,2810.0,2840.0,2650.0,2670.0,197.756.800
14/09/2020,2400.34,2890.0,2890.0,2820.0,2830.0,127.562.700
15/09/2020,2350.5,2830.0,2900.0,2810.0,2890.0,106.215.900
16/09/2020,2317.28,2790.0,2830.0,2770.0,2810.0,68.113.400
17/09/2020,2342.2,2820.0,2850.0,2780.0,2810.0,97.257.400
18/09/2020,2400.34,2890.0,2890.0,2840.0,2850.0,162.116.700
21/09/2020,2333.89,2810.0,2910.0,2800.0,2890.0,100.305.100
22/09/2020,2308.98,2780.0,2810.0,2750.0,2790.0,75.891.600
23/09/2020,2325.59,2800.0,2810.0,2740.0,2770.0,85.953.300
24/09/2020,2267.45,2730.0,2760.0,2710.0,2750.0,74.516.800
25/09/2020,2234.23,2690.0,2740.0,2670.0,2720.0,180.968.900
28/09/2020,2209.31,2660.0,2730.0,2660.0,2710.0,89.256.700
29/09/2020,2184.39,2630.0,2690.0,2630.0,2690.0,155.853.900
30/09/2020,2126.25,2560.0,2650.0,2540.0,2630.0,235.611.600
01/10/2020,2284.06,2750.0,2760.0,2600.0,2600.0,225.006.000
02/10/2020,2225.92,2680.0,2750.0,2650.0,2750.0,140.161.900
05/10/2020,2201.0,2650.0,2710.0,2640.0,2690.0,124.720.200
06/10/2020,2201.0,2650.0,2700.0,2620.0,2680.0,148.977.400
07/10/2020,2209.31,2660.0,2670.0,2620.0,2650.0,110.186.000
08/10/2020,2242.53,2700.0,2720.0,2650.0,2670.0,154.587.800
09/10/2020,2267.45,2730.0,2750.0,2700.0,2710.0,109.122.300
12/10/2020,2267.45,2730.0,2760.0,2710.0,2750.0,77.479.100
13/10/2020,2267.45,2730.0,2740.0,2680.0,2730.0,97.205.500
14/10/2020,2333.89,2810.0,2830.0,2710.0,2730.0,183.236.500
15/10/2020,2308.98,2780.0,2850.0,2760.0,2800.0,138.462.900
16/10/2020,2284.06,2750.0,2780.0,2720.0,2780.0,135.175.000
19/10/2020,2250.84,2710.0,2810.0,2710.0,2800.0,187.840.500
20/10/2020,2217.61,2670.0,2740.0,2670.0,2710.0,168.211.100
21/10/2020,2225.92,2680.0,2710.0,2670.0,2680.0,142.146.300
22/10/2020,2242.53,2700.0,2720.0,2650.0,2670.0,257.179.400
23/10/2020,2184.39,2630.0,2720.0,2630.0,2710.0,166.356.000
26/10/2020,2201.0,2650.0,2680.0,2630.0,2630.0,97.523.200
27/10/2020,2176.09,2620.0,2690.0,2620.0,2640.0,146.366.600
02/11/2020,2126.25,2560.0,2620.0,2550.0,2590.0,391.510.600
03/11/2020,2142.86,2580.0,2590.0,2540.0,2570.0,188.874.000
04/11/2020,2142.86,2580.0,2640.0,2580.0,2600.0,150.678.200
05/11/2020,2300.67,2770.0,2810.0,2620.0,2630.0,369.260.400
06/11/2020,2350.5,2830.0,2840.0,2750.0,2800.0,243.865.800
09/11/2020,2392.03,2880.0,2900.0,2840.0,2860.0,208.192.700
10/11/2020,2375.42,2860.0,2950.0,2860.0,2950.0,195.337.300
11/11/2020,2558.15,3080.0,3100.0,2880.0,2900.0,480.530.200
12/11/2020,2524.92,3040.0,3080.0,3010.0,3080.0,169.609.900
13/11/2020,2483.4,2990.0,3010.0,2950.0,3010.0,186.708.800
16/11/2020,2549.84,3070.0,3100.0,3020.0,3040.0,206.145.500
17/11/2020,2674.43,3220.0,3270.0,3100.0,3100.0,527.501.800
18/11/2020,2641.2,3180.0,3250.0,3160.0,3200.0,239.122.600
19/11/2020,2632.9,3170.0,3220.0,3140.0,3150.0,185.558.800
20/11/2020,2674.43,3220.0,3270.0,3180.0,3190.0,211.892.500
23/11/2020,2757.48,3320.0,3340.0,3220.0,3230.0,260.752.200
24/11/2020,2782.4,3350.0,3380.0,3330.0,3350.0,207.503.900
25/11/2020,2724.26,3280.0,3390.0,3280.0,3370.0,253.156.200
26/11/2020,2882.07,3470.0,3480.0,3280.0,3280.0,374.185.400
27/11/2020,2873.76,3460.0,3500.0,3420.0,3480.0,163.651.600
30/11/2020,2682.73,3230.0,3470.0,3220.0,3460.0,624.142.600
01/12/2020,2691.04,3240.0,3320.0,3160.0,3230.0,277.929.200
02/12/2020,2765.79,3330.0,3330.0,3240.0,3270.0,187.276.600
03/12/2020,2740.87,3300.0,3360.0,3280.0,3330.0,121.434.200
04/12/2020,2699.34,3250.0,3280.0,3210.0,3270.0,170.418.900
07/12/2020,2765.79,3330.0,3330.0,3260.0,3280.0,175.436.900
08/12/2020,2740.87,3300.0,3350.0,3290.0,3350.0,113.775.100
10/12/2020,2707.65,3260.0,3290.0,3250.0,3270.0,229.380.200
11/12/2020,2724.26,3280.0,3330.0,3250.0,3270.0,154.365.400
14/12/2020,2757.48,3320.0,3340.0,3250.0,3300.0,281.474.900
15/12/2020,2865.46,3450.0,3490.0,3290.0,3320.0,410.175.700
16/12/2020,2998.35,3610.0,3640.0,3500.0,3500.0,455.088.400
17/12/2020,2940.21,3540.0,3620.0,3520.0,3610.0,249.797.800
18/12/2020,2915.29,3510.0,3540.0,3500.0,3500.0,187.856.600
21/12/2020,2923.6,3520.0,3610.0,3510.0,3530.0,267.970.200
22/12/2020,2790.71,3360.0,3540.0,3340.0,3500.0,311.860.000
23/12/2020,2757.48,3320.0,3420.0,3240.0,3350.0,240.067.600
28/12/2020,2848.85,3430.0,3460.0,3280.0,3370.0,178.138.100
29/12/2020,2840.54,3420.0,3530.0,3400.0,3500.0,184.525.500
30/12/2020,2749.18,3310.0,3420.0,3310.0,3420.0,150.844.500
04/01/2021,2898.68,3490.0,3500.0,3310.0,3320.0,165.339.800
05/01/2021,2882.07,3470.0,3480.0,3420.0,3480.0,157.800.700
06/01/2021,2799.01,3370.0,3490.0,3330.0,3470.0,177.877.900
07/01/2021,2815.62,3390.0,3450.0,3380.0,3390.0,140.221.900
08/01/2021,2965.12,3570.0,3620.0,3440.0,3450.0,492.643.700
11/01/2021,2990.04,3600.0,3640.0,3570.0,3590.0,271.231.200
12/01/2021,2915.29,3510.0,3620.0,3500.0,3600.0,189.779.500
13/01/2021,2890.37,3480.0,3550.0,3460.0,3550.0,162.329.300
14/01/2021,2906.98,3500.0,3590.0,3470.0,3480.0,187.448.400
15/01/2021,2890.37,3480.0,3540.0,3450.0,3510.0,133.304.300
18/01/2021,2865.46,3450.0,3520.0,3430.0,3480.0,138.913.100
19/01/2021,2832.23,3410.0,3490.0,3370.0,3470.0,144.100.700
20/01/2021,2882.07,3470.0,3480.0,3380.0,3420.0,116.098.100
21/01/2021,2890.37,3480.0,3520.0,3460.0,3500.0,81.801.900
22/01/2021,2815.62,3390.0,3440.0,3360.0,3420.0,165.024.200
25/01/2021,2799.01,3370.0,3410.0,3310.0,3370.0,118.131.800
26/01/2021,2707.65,3260.0,3390.0,3260.0,3360.0,111.414.500
27/01/2021,2807.32,3380.0,3380.0,3260.0,3340.0,159.144.700
28/01/2021,2691.04,3240.0,3330.0,3230.0,3280.0,142.648.800
29/01/2021,2583.06,3110.0,3290.0,3110.0,3290.0,191.915.100
01/02/2021,2682.73,3230.0,3250.0,3040.0,3130.0,133.929.600
02/02/2021,2715.95,3270.0,3330.0,3250.0,3300.0,114.734.600
03/02/2021,2691.04,3240.0,3330.0,3220.0,3250.0,86.433.900
04/02/2021,2732.57,3290.0,3330.0,3260.0,3270.0,80.319.500
05/02/2021,2732.57,3290.0,3320.0,3270.0,3320.0,52.630.500
08/02/2021,2724.26,3280.0,3370.0,3270.0,3300.0,96.635.600
09/02/2021,2657.81,3200.0,3300.0,3180.0,3250.0,157.479.200
10/02/2021,2649.51,3190.0,3220.0,3160.0,3180.0,125.221.400
11/02/2021,2649.51,3190.0,3230.0,3170.0,3220.0,79.940.700
15/02/2021,2674.43,3220.0,3260.0,3200.0,3200.0,88.883.300
16/02/2021,2666.12,3210.0,3250.0,3190.0,3200.0,82.026.300
17/02/2021,2616.29,3150.0,3250.0,3140.0,3220.0,121.105.300
18/02/2021,2641.2,3180.0,3270.0,3180.0,3190.0,151.200.300
19/02/2021,2666.12,3210.0,3220.0,3170.0,3180.0,63.214.600
22/02/2021,2632.9,3170.0,3240.0,3170.0,3210.0,100.425.500
23/02/2021,2882.07,3470.0,3480.0,3200.0,3200.0,354.966.200
24/02/2021,2890.37,3480.0,3550.0,3460.0,3490.0,303.017.100
25/02/2021,2898.68,3490.0,3570.0,3450.0,3510.0,226.833.000
26/02/2021,2898.68,3490.0,3510.0,3410.0,3450.0,230.007.700
01/03/2021,2898.68,3490.0,3510.0,3470.0,3490.0,91.513.500
02/03/2021,2873.76,3460.0,3500.0,3440.0,3490.0,169.061.400
03/03/2021,2857.15,3440.0,3480.0,3420.0,3480.0,82.610.700
04/03/2021,2790.71,3360.0,3430.0,3350.0,3420.0,142.322.100
05/03/2021,2757.48,3320.0,3370.0,3320.0,3340.0,128.546.000
08/03/2021,2774.09,3340.0,3400.0,3330.0,3360.0,80.094.900
09/03/2021,2732.57,3290.0,3390.0,3280.0,3370.0,110.090.800
10/03/2021,2823.93,3400.0,3420.0,3310.0,3340.0,91.631.900
12/03/2021,2865.46,3450.0,3480.0,3430.0,3440.0,100.195.200
15/03/2021,2807.32,3380.0,3450.0,3380.0,3440.0,50.077.300
16/03/2021,2790.71,3360.0,3410.0,3360.0,3400.0,60.111.200
17/03/2021,2815.62,3390.0,3430.0,3370.0,3410.0,61.701.400
18/03/2021,2865.46,3450.0,3480.0,3430.0,3450.0,101.896.400
19/03/2021,2857.15,3440.0,3440.0,3380.0,3410.0,140.000.000
22/03/2021,2807.32,3380.0,3440.0,3380.0,3440.0,53.870.300
23/03/2021,2790.71,3360.0,3420.0,3350.0,3390.0,55.323.200
24/03/2021,2799.01,3370.0,3390.0,3320.0,3320.0,67.173.200
25/03/2021,2832.23,3410.0,3430.0,3380.0,3400.0,107.607.200
26/03/2021,2898.68,3490.0,3500.0,3390.0,3410.0,106.810.400
29/03/2021,2832.23,3410.0,3490.0,3400.0,3470.0,72.214.100
30/03/2021,2807.32,3380.0,3430.0,3360.0,3420.0,66.491.800
31/03/2021,2840.54,3420.0,3420.0,3330.0,3380.0,134.671.900
01/04/2021,2815.62,3390.0,3440.0,3380.0,3390.0,73.332.000
05/04/2021,2807.32,3380.0,3430.0,3370.0,3430.0,36.029.200
06/04/2021,2799.01,3370.0,3410.0,3370.0,3400.0,40.566.400
07/04/2021,2823.93,3400.0,3430.0,3380.0,3410.0,84.754.300
08/04/2021,2815.62,3390.0,3400.0,3380.0,3380.0,59.079.700
09/04/2021,2790.71,3360.0,3390.0,3360.0,3390.0,56.861.400
12/04/2021,2749.18,3310.0,3390.0,3300.0,3340.0,79.003.200
13/04/2021,2765.79,3330.0,3340.0,3300.0,3340.0,51.300.200
14/04/2021,2774.09,3340.0,3360.0,3320.0,3360.0,52.587.500
15/04/2021,2790.71,3360.0,3360.0,3320.0,3340.0,65.669.100
16/04/2021,2790.71,3360.0,3370.0,3320.0,3370.0,52.517.800
19/04/2021,2774.09,3340.0,3360.0,3330.0,3330.0,44.899.700
20/04/2021,2757.48,3320.0,3350.0,3300.0,3330.0,55.700.100
21/04/2021,2724.26,3280.0,3330.0,3280.0,3290.0,47.167.800
22/04/2021,2765.79,3330.0,3340.0,3290.0,3290.0,54.970.000
23/04/2021,2749.18,3310.0,3330.0,3290.0,3330.0,39.798.400
26/04/2021,2699.34,3250.0,3300.0,3250.0,3280.0,55.076.200
27/04/2021,2624.59,3160.0,3250.0,3140.0,3240.0,166.985.400
28/04/2021,2607.98,3140.0,3170.0,3130.0,3160.0,91.596.300
29/04/2021,2657.81,3200.0,3210.0,3140.0,3150.0,111.785.100
30/04/2021,2657.81,3200.0,3260.0,3200.0,3220.0,143.840.800
03/05/2021,2632.9,3170.0,3210.0,3130.0,3200.0,124.724.400
04/05/2021,2666.12,3210.0,3210.0,3170.0,3180.0,60.180.600
05/05/2021,2657.81,3200.0,3210.0,3180.0,3210.0,76.480.300
06/05/2021,2649.51,3190.0,3200.0,3150.0,3200.0,91.955.600
07/05/2021,2649.51,3190.0,3220.0,3180.0,3200.0,98.099.900
10/05/2021,2632.9,3170.0,3200.0,3160.0,3190.0,104.121.900
11/05/2021,2641.2,3180.0,3200.0,3150.0,3170.0,94.281.900
17/05/2021,2649.51,3190.0,3190.0,3150.0,3190.0,114.071.400
18/05/2021,2641.2,3180.0,3190.0,3150.0,3190.0,77.310.400
19/05/2021,2624.59,3160.0,3220.0,3150.0,3150.0,48.958.100
20/05/2021,2749.18,3310.0,3320.0,3180.0,3190.0,197.430.900
21/05/2021,2715.95,3270.0,3350.0,3270.0,3340.0,104.101.400
24/05/2021,2707.65,3260.0,3330.0,3220.0,3290.0,64.347.100
25/05/2021,2740.87,3300.0,3320.0,3270.0,3290.0,62.218.300
27/05/2021,2807.32,3380.0,3400.0,3330.0,3350.0,233.551.300
28/05/2021,2715.95,3270.0,3400.0,3260.0,3380.0,87.439.800
31/05/2021,2857.15,3440.0,3460.0,3300.0,3300.0,155.768.200
02/06/2021,2865.46,3450.0,3500.0,3420.0,3490.0,108.933.400
03/06/2021,2898.68,3490.0,3490.0,3420.0,3420.0,77.627.900
04/06/2021,2906.98,3500.0,3510.0,3450.0,3490.0,70.624.200
07/06/2021,2948.51,3550.0,3570.0,3500.0,3540.0,124.440.300
08/06/2021,2906.98,3500.0,3550.0,3470.0,3550.0,132.409.400
09/06/2021,2957.6,3390.0,3400.0,3310.0,3340.0,112.204.200
10/06/2021,3036.12,3480.0,3500.0,3340.0,3350.0,137.713.700
11/06/2021,3027.39,3470.0,3500.0,3420.0,3490.0,82.336.600
14/06/2021,2975.04,3410.0,3470.0,3400.0,3460.0,46.016.500
15/06/2021,3001.22,3440.0,3440.0,3380.0,3410.0,60.528.600
16/06/2021,2975.04,3410.0,3430.0,3380.0,3380.0,39.149.800
17/06/2021,2922.7,3350.0,3420.0,3350.0,3370.0,50.286.100
18/06/2021,2922.7,3350.0,3400.0,3290.0,3350.0,168.414.300
21/06/2021,2879.07,3300.0,3340.0,3260.0,3280.0,74.248.200
22/06/2021,2879.07,3300.0,3370.0,3290.0,3300.0,89.349.200
23/06/2021,2940.15,3370.0,3420.0,3310.0,3310.0,81.901.000
24/06/2021,2835.45,3250.0,3360.0,3240.0,3330.0,101.334.200
25/06/2021,2835.45,3250.0,3300.0,3240.0,3250.0,58.330.700
28/06/2021,2765.66,3170.0,3260.0,3170.0,3250.0,66.338.900
29/06/2021,2756.93,3160.0,3260.0,3150.0,3190.0,123.411.200
30/06/2021,2748.21,3150.0,3180.0,3130.0,3150.0,142.204.500
01/07/2021,2713.31,3110.0,3170.0,3090.0,3160.0,143.665.900
02/07/2021,2678.41,3070.0,3130.0,3060.0,3110.0,161.855.700
05/07/2021,2652.24,3040.0,3090.0,3010.0,3070.0,133.815.000
06/07/2021,2626.07,3010.0,3070.0,3000.0,3050.0,151.573.500
07/07/2021,2643.51,3030.0,3070.0,3010.0,3030.0,110.215.500
08/07/2021,2626.07,3010.0,3060.0,3000.0,3060.0,132.576.600
09/07/2021,2756.93,3160.0,3170.0,3030.0,3040.0,222.916.400
12/07/2021,2730.76,3130.0,3190.0,3110.0,3190.0,86.268.000
13/07/2021,2678.41,3070.0,3160.0,3050.0,3160.0,82.856.600
14/07/2021,2669.69,3060.0,3070.0,3020.0,3050.0,84.993.400
15/07/2021,2730.76,3130.0,3140.0,3080.0,3110.0,88.092.800
16/07/2021,2765.66,3170.0,3170.0,3110.0,3140.0,63.626.300
19/07/2021,2809.28,3220.0,3230.0,3150.0,3160.0,116.219.500
21/07/2021,2800.55,3210.0,3240.0,3180.0,3190.0,115.099.400
22/07/2021,2844.18,3260.0,3260.0,3210.0,3210.0,48.865.700
23/07/2021,2765.66,3170.0,3250.0,3150.0,3250.0,67.128.400
26/07/2021,2783.11,3190.0,3200.0,3140.0,3140.0,55.525.800
27/07/2021,2852.9,3270.0,3270.0,3160.0,3210.0,62.673.400
28/07/2021,2783.11,3190.0,3250.0,3150.0,3250.0,103.282.300
29/07/2021,2818.0,3230.0,3290.0,3200.0,3210.0,126.542.400
30/07/2021,2826.73,3240.0,3290.0,3200.0,3200.0,95.143.100
02/08/2021,2887.8,3310.0,3310.0,3210.0,3240.0,60.368.200
03/08/2021,2905.25,3330.0,3360.0,3290.0,3310.0,89.712.500
04/08/2021,2940.15,3370.0,3370.0,3310.0,3330.0,63.108.600
05/08/2021,2913.97,3340.0,3400.0,3320.0,3360.0,89.742.800
06/08/2021,2896.52,3320.0,3380.0,3310.0,3360.0,31.664.200
09/08/2021,2835.45,3250.0,3300.0,3220.0,3260.0,70.299.500
10/08/2021,2818.0,3230.0,3270.0,3190.0,3240.0,57.658.000
12/08/2021,2922.7,3350.0,3350.0,3240.0,3260.0,93.133.400
13/08/2021,2879.07,3300.0,3380.0,3260.0,3370.0,59.903.600
16/08/2021,2913.97,3340.0,3340.0,3290.0,3300.0,38.661.800
18/08/2021,2983.77,3420.0,3440.0,3350.0,3360.0,162.921.300
19/08/2021,2957.6,3390.0,3430.0,3360.0,3410.0,100.851.800
20/08/2021,2966.32,3400.0,3430.0,3370.0,3390.0,113.411.000
23/08/2021,3001.22,3440.0,3440.0,3400.0,3420.0,64.122.400
24/08/2021,2966.32,3400.0,3420.0,3310.0,3410.0,69.338.100
25/08/2021,2940.15,3370.0,3390.0,3330.0,3390.0,66.618.200
26/08/2021,2931.42,3360.0,3360.0,3320.0,3330.0,55.756.100
27/08/2021,2896.52,3320.0,3370.0,3310.0,3370.0,62.419.000
30/08/2021,2966.32,3400.0,3400.0,3330.0,3330.0,64.177.700
31/08/2021,2966.32,3400.0,3420.0,3360.0,3400.0,130.019.000
01/09/2021,2913.97,3340.0,3420.0,3330.0,3420.0,85.135.200
02/09/2021,2940.15,3370.0,3390.0,3350.0,3350.0,51.633.800
03/09/2021,2957.6,3390.0,3420.0,3370.0,3400.0,65.479.800
06/09/2021,2957.6,3390.0,3410.0,3380.0,3410.0,52.640.400
07/09/2021,2948.87,3380.0,3410.0,3360.0,3410.0,42.617.400
08/09/2021,2905.25,3330.0,3400.0,3310.0,3400.0,80.636.800
09/09/2021,2957.6,3390.0,3390.0,3330.0,3360.0,82.214.400
10/09/2021,2905.25,3330.0,3390.0,3320.0,3380.0,52.115.300
13/09/2021,2922.7,3350.0,3350.0,3300.0,3310.0,45.547.200
14/09/2021,3001.22,3440.0,3450.0,3350.0,3380.0,166.002.100
15/09/2021,3009.94,3450.0,3450.0,3410.0,3430.0,73.158.300
16/09/2021,3001.22,3440.0,3470.0,3400.0,3470.0,58.318.700
17/09/2021,3079.74,3530.0,3530.0,3390.0,3400.0,117.573.100
20/09/2021,3071.01,3520.0,3520.0,3460.0,3500.0,83.985.100
21/09/2021,3079.74,3530.0,3560.0,3480.0,3500.0,95.848.100
22/09/2021,3132.08,3590.0,3590.0,3520.0,3530.0,66.835.200
23/09/2021,3105.91,3560.0,3610.0,3550.0,3600.0,104.737.500
24/09/2021,3105.91,3560.0,3580.0,3540.0,3560.0,72.224.500
27/09/2021,3071.01,3520.0,3560.0,3480.0,3530.0,87.303.000
28/09/2021,3079.74,3530.0,3540.0,3490.0,3510.0,54.671.700
